證券代碼	年月日	開盤價(元)	最高價(元)	最低價(元)	收盤價(元)	成交量(千股)	成交值(千元)	報酬率％	週轉率％	流通在外股數(千股)	市值(百萬元)	最後揭示買價	最後揭示賣價	報酬率-Ln	市值比重％	成交值比重％	成交筆數(筆)	本益比-TSE	本益比-TEJ	股價淨值比-TSE	股價淨值比-TEJ	漲跌停	股價營收比-TEJ	股利殖利率-TSE	現金股利率	股價漲跌(元)	高低價差%	次日開盤參考價	次日漲停價	次日跌停價	注意股票(A)	處置股票(D)	全額交割(Y)	市場別
Y9999 加權指數	20210517	15555	15719.7	15159.9	15353.9	13148568	485005511	-2.9898	1.312	722571040	46817578	 	 	-3.0354	100	100	3780625	 	24.2797	 	2.2741	 	1.5028	 	3.0055	-473.2	3.5375	 	 	 	 	 	 	TSE
Y9999 加權指數	20210518	15565	16153.8	15565	16146	10897361	414681841	5.1589	1.0555	722571130	49235787	 	 	5.0302	100	100	3033712	 	25.5341	 	2.3916	 	1.5805	 	2.8579	792.09	3.8349	 	 	 	 	 	 	TSE
Y9999 加權指數	20210519	16112.2	16274	16009.8	16132.7	11332207	441800770	-0.0825	1.2094	722571130	49209134	 	 	-0.0825	100	100	3381670	 	25.5218	 	2.3905	 	1.5797	 	2.8594	-13.32	1.6364	 	 	 	 	 	 	TSE
Y9999 加權指數	20210520	16122.5	16154.1	15943.5	16042.4	10554659	477511317	-0.5597	1.1502	722571130	48935847	 	 	-0.5613	100	100	3361922	 	25.3792	 	2.3771	 	1.5709	 	2.8754	-90.3	1.3056	 	 	 	 	 	 	TSE
Y9999 加權指數	20210521	16136.9	16431.1	16136.9	16302.1	10040039	433126615	1.6188	1.0489	722578769	49735789	 	 	1.6059	100	100	2957849	 	25.7945	 	2.416	 	1.5966	 	2.8291	259.7	1.8344	 	 	 	 	 	 	TSE
Y9999 加權指數	20210524	16246.5	16397.6	16137	16338.3	9718105	427979956	0.2222	1.0276	722578769	49848592	 	 	0.222	100	100	3018396	 	25.852	 	2.4214	 	1.6002	 	2.8227	36.23	1.5987	 	 	 	 	 	 	TSE
Y9999 加權指數	20210525	16444.8	16657.6	16444.8	16595.7	12484201	533420088	1.5753	1.2571	722578200	50628169	 	 	1.563	100	100	3762382	 	26.2531	 	2.459	 	1.625	 	2.7792	257.38	1.3028	 	 	 	 	 	 	TSE
Y9999 加權指數	20210526	16645.2	16706.3	16523.2	16643.7	9220132	429741819	0.2894	0.9518	722578200	50782988	 	 	0.2889	100	100	2975213	 	26.3289	 	2.4661	 	1.6297	 	2.7708	48.02	1.1031	 	 	 	 	 	 	TSE
Y9999 加權指數	20210527	16591.7	16601.6	16419.4	16601.6	10717817	540962044	-0.2528	1.1866	722577425	50664593	 	 	-0.2531	100	100	2925305	 	26.2678	 	2.4603	 	1.6259	 	2.7772	-42.08	1.0946	 	 	 	 	 	 	TSE
Y9999 加權指數	20210528	16690	16889	16690	16870.9	11695052	497689355	1.6218	1.1882	722577425	51487782	 	 	1.6088	100	100	3454149	 	26.6951	 	2.5004	 	1.6524	 	2.7328	269.25	1.1985	 	 	 	 	 	 	TSE
Y9999 加權指數	20210531	16948.5	17113.3	16939.9	17068.4	12753627	540116552	1.1711	1.3226	722620547	52084113	 	 	1.1643	100	100	3771424	 	27.0071	 	2.5296	 	1.6717	 	2.7015	197.57	1.0279	 	 	 	 	 	 	TSE
Y9999 加權指數	20210601	17098.5	17184.3	17060.5	17162.4	10763106	465340816	0.5504	1.0878	723557354	52426078	 	 	0.5489	100	100	3239576	 	19.1093	 	2.3302	 	1.5557	 	2.6867	93.95	0.7256	 	 	 	 	 	 	TSE
Y9999 加權指數	20210602	17192.9	17274.7	17056.4	17165	12360554	540773546	0.0155	1.3018	723558947	52432967	 	 	0.0155	100	100	3843763	 	19.113	 	2.3307	 	1.556	 	2.6863	2.66	1.2716	 	 	 	 	 	 	TSE
Y9999 加權指數	20210603	17201.3	17311.3	17198.9	17246.2	11079030	493259637	0.4726	1.1693	723558947	52681511	 	 	0.4715	100	100	3338777	 	19.2036	 	2.3417	 	1.5633	 	2.6737	81.12	0.6548	 	 	 	 	 	 	TSE
Y9999 加權指數	20210604	17225.1	17225.1	17084.5	17147.4	11138533	441296737	-0.5726	1.1948	723560234	52382128	 	 	-0.5742	100	100	3397851	 	19.0949	 	2.3285	 	1.5545	 	2.6889	-98.75	0.8151	 	 	 	 	 	 	TSE
Y9999 加權指數	20210607	17176.1	17189.2	16775.8	17083.9	11588834	492716835	-0.3703	1.2069	723560234	52180918	 	 	-0.371	100	100	3538227	 	19.0227	 	2.3196	 	1.5486	 	2.6993	-63.5	2.4107	 	 	 	 	 	 	TSE
Y9999 加權指數	20210608	17094.3	17181.5	17056.5	17076.2	7966537	350719169	-0.0451	0.7877	723550234	52162519	 	 	-0.0451	100	100	2486396	 	19.0154	 	2.3188	 	1.548	 	2.7003	-7.7	0.7316	 	 	 	 	 	 	TSE
Y9999 加權指數	20210609	17082.5	17082.5	16907.4	16966.2	8780835	402429683	-0.6441	0.88	723550304	51826855	 	 	-0.6462	100	100	2827566	 	18.8929	 	2.3038	 	1.5381	 	2.7303	-109.99	1.0253	 	 	 	 	 	 	TSE
Y9999 加權指數	20210610	17024.5	17159.2	16978	17159.2	9652249	415932224	1.1376	0.943	723550198	52412145	 	 	1.1311	100	100	2872667	 	19.1064	 	2.3299	 	1.5554	 	2.6998	193	1.0681	 	 	 	 	 	 	TSE
Y9999 加權指數	20210611	17200.5	17278.5	17193.6	17213.5	8846548	411621456	0.3164	0.8574	723557898	52581940	 	 	0.3159	100	100	2682707	 	19.1679	 	2.3374	 	1.5604	 	2.691	54.3	0.495	 	 	 	 	 	 	TSE
Y9999 加權指數	20210615	17279.7	17371.3	17279.7	17371.3	9141252	439624079	0.9165	0.882	723558643	53070082	 	 	0.9124	100	100	2876636	 	19.345	 	2.359	 	1.5749	 	2.6663	157.77	0.5321	 	 	 	 	 	 	TSE
Y9999 加權指數	20210616	17357.4	17398.2	17275	17307.9	10878514	580861441	-0.3651	1.114	723578643	52877233	 	 	-0.3658	100	100	3668989	 	19.2728	 	2.3501	 	1.569	 	2.676	-63.43	0.7092	 	 	 	 	 	 	TSE
Y9999 加權指數	20210617	17254.8	17390.6	17150.5	17390.6	9302890	444979420	0.4781	0.8898	723578643	53137344	 	 	0.477	100	100	2847344	 	19.3661	 	2.3615	 	1.5766	 	2.6629	82.75	1.3872	 	 	 	 	 	 	TSE
Y9999 加權指數	20210618	17384.7	17417.5	17318.5	17318.5	11033579	545884140	-0.4144	1.1126	723581071	52923221	 	 	-0.4153	100	100	3245277	 	19.2886	 	2.3521	 	1.5703	 	2.6737	-72.07	0.569	 	 	 	 	 	 	TSE
Y9999 加權指數	20210621	17305.5	17305.5	17023.3	17063	10773756	518016333	-1.4756	1.0492	723581086	52153833	 	 	-1.4866	100	100	3513819	 	19.0061	 	2.3176	 	1.5473	 	2.7131	-255.56	1.6294	 	 	 	 	 	 	TSE
Y9999 加權指數	20210622	17162.7	17270.5	17075.5	17075.5	12102644	551361810	0.0737	1.2408	723582354	52190584	 	 	0.0736	100	100	3839989	 	19.0162	 	2.3189	 	1.5481	 	2.7112	12.57	1.1424	 	 	 	 	 	 	TSE
Y9999 加權指數	20210623	17127.6	17375.8	17127.6	17336.7	11438705	529464867	1.5294	1.1239	723582354	52974985	 	 	1.5179	100	100	3716649	 	19.3025	 	2.3538	 	1.5714	 	2.6711	261.16	1.4535	 	 	 	 	 	 	TSE
Y9999 加權指數	20210624	17358.6	17439.6	17319.9	17408	9578597	422449011	0.411	0.8997	723582404	53198940	 	 	0.4101	100	100	2945250	 	19.3832	 	2.3636	 	1.578	 	2.6598	71.25	0.6907	 	 	 	 	 	 	TSE
Y9999 加權指數	20210625	17471.1	17597.3	17471.1	17503	10145572	480630213	0.5459	0.941	723610404	53492226	 	 	0.5444	100	100	3234276	 	19.4891	 	2.3765	 	1.5866	 	2.6452	95.03	0.7253	 	 	 	 	 	 	TSE
Y9999 加權指數	20210628	17531.8	17595.5	17481.2	17591	10047162	444330817	0.5027	0.9852	723615762	53772118	 	 	0.5014	100	100	3261974	 	19.5915	 	2.389	 	1.5949	 	2.6315	87.98	0.6529	 	 	 	 	 	 	TSE
Y9999 加權指數	20210629	17621.2	17713.2	17541.1	17598.2	11551535	598252284	0.041	1.173	723619937	53794191	 	 	0.041	100	100	4027888	 	19.5994	 	2.39	 	1.5956	 	2.6304	7.22	0.9783	 	 	 	 	 	 	TSE
Y9999 加權指數	20210630	17648.3	17797.3	17648.3	17755.5	11204532	543789010	0.8937	1.1125	723640954	54301660	 	 	0.8897	100	100	3687998	 	19.7799	 	2.4131	 	1.6111	 	2.6063	157.27	0.8468	 	 	 	 	 	 	TSE
Y9999 加權指數	20210701	17801.2	17863.9	17644.4	17713.9	13164999	647493784	-0.2338	1.3416	723671076	54191074	 	 	-0.2341	100	100	4512288	 	19.7375	 	2.4082	 	1.6078	 	2.6117	-41.52	1.2365	 	 	 	 	 	 	TSE
Y9999 加權指數	20210702	17745.7	17795.9	17677	17710.2	12310475	612921213	-0.0214	1.2463	723671076	54176293	 	 	-0.0214	100	100	4032433	 	19.7311	 	2.4074	 	1.6072	 	2.6124	-3.79	0.6712	 	 	 	 	 	 	TSE
Y9999 加權指數	20210705	17783.8	17945.5	17783.8	17919.3	11327332	611238616	1.1811	1.0315	723843089	54818511	 	 	1.1742	100	100	3727008	 	19.9655	 	2.436	 	1.6263	 	2.582	209.18	0.9131	 	 	 	 	 	 	TSE
Y9999 加權指數	20210706	17929.2	18008.4	17895.8	17913.1	9990840	606747938	-0.0349	0.9227	723845495	54809901	 	 	-0.0349	100	100	3443243	 	19.9648	 	2.4359	 	1.6263	 	2.5824	-6.26	0.6283	 	 	 	 	 	 	TSE
Y9999 加權指數	20210707	17901.3	17933.6	17756.8	17850.7	10361683	591569380	-0.3482	0.9607	723846311	54615785	 	 	-0.3488	100	100	3612719	 	19.8942	 	2.4273	 	1.6205	 	2.5916	-62.38	0.987	 	 	 	 	 	 	TSE
Y9999 加權指數	20210708	17880.9	17935.1	17742.1	17866.1	11812352	643334689	0.0863	1.1224	723846311	54666984	 	 	0.0862	100	100	3803678	 	19.9106	 	2.4293	 	1.6219	 	2.5892	15.4	1.0814	 	 	 	 	 	 	TSE
Y9999 加權指數	20210709	17778.1	17778.1	17597.5	17661.5	9944657	550069517	-1.1452	0.9172	723846726	54032048	 	 	-1.1519	100	100	3364945	 	19.6786	 	2.401	 	1.603	 	2.6196	-204.61	1.0112	 	 	 	 	 	 	TSE
Y9999 加權指數	20210712	17843.3	17947.9	17759.9	17814.3	10467277	558800417	0.8654	0.9588	723846702	54497424	 	 	0.8617	100	100	3459066	 	19.8459	 	2.4214	 	1.6166	 	2.5972	152.85	1.0645	 	 	 	 	 	 	TSE
Y9999 加權指數	20210713	17931.5	18018	17786.8	17847.5	12997799	662806323	0.1863	1.239	723846719	54587260	 	 	0.1861	100	100	4411493	 	19.8789	 	2.4254	 	1.6193	 	2.5929	33.19	1.2983	 	 	 	 	 	 	TSE
Y9999 加權指數	20210714	17892.5	17940.9	17716.4	17845.8	10827135	577937259	-0.0099	1.0246	724038336	54605618	 	 	-0.0099	100	100	3700869	 	19.8879	 	2.4265	 	1.62	 	2.5921	-1.77	1.2574	 	 	 	 	 	 	TSE
Y9999 加權指數	20210715	17878.8	18034.2	17878.8	18034.2	9106657	458476218	1.0559	0.7919	724087560	55193365	 	 	1.0504	100	100	2880557	 	20.1025	 	2.4527	 	1.6375	 	2.5645	188.44	0.8709	 	 	 	 	 	 	TSE
Y9999 加權指數	20210716	17839.6	17926.4	17779.6	17895.3	10282434	580246134	-0.7704	0.9327	724118246	54778915	 	 	-0.7734	100	100	3402086	 	19.9515	 	2.4343	 	1.6252	 	2.5839	-138.94	0.8138	 	 	 	 	 	 	TSE
Y9999 加權指數	20210719	17854.3	17854.3	17708.2	17789.3	9411627	472301329	-0.5923	0.8262	724168246	54463738	 	 	-0.5941	100	100	3046566	 	19.8374	 	2.4203	 	1.6159	 	2.5989	-106	0.817	 	 	 	 	 	 	TSE
Y9999 加權指數	20210720	17724.9	17724.9	17500.7	17528.7	9624045	474808644	-1.4644	0.8753	724169180	53658817	 	 	-1.4753	100	100	3300778	 	19.544	 	2.3845	 	1.592	 	2.6378	-260.51	1.2605	 	 	 	 	 	 	TSE
Y9999 加權指數	20210721	17593.6	17707.6	17352.2	17458.8	10851632	620882769	-0.3991	1.0724	724169180	53435757	 	 	-0.3999	100	100	3939048	 	19.4626	 	2.3746	 	1.5854	 	2.6489	-69.95	2.0271	 	 	 	 	 	 	TSE
Y9999 加權指數	20210722	17482.8	17667.4	17482.8	17572.3	10160940	589121216	0.6503	0.9582	724169180	53776328	 	 	0.6482	100	100	3418825	 	19.5867	 	2.3897	 	1.5955	 	2.6323	113.54	1.0572	 	 	 	 	 	 	TSE
Y9999 加權指數	20210723	17604	17672.6	17511.9	17572.9	10052711	568510206	0.0034	0.9298	724169307	53783594	 	 	0.0034	100	100	3339539	 	19.5884	 	2.39	 	1.5956	 	2.6319	0.59	0.9147	 	 	 	 	 	 	TSE
Y9999 加權指數	20210726	17554.9	17637.4	17403.6	17403.6	9321989	462559790	-0.9638	0.8265	724169307	53261753	 	 	-0.9684	100	100	3021886	 	19.3977	 	2.3667	 	1.5801	 	2.6577	-169.36	1.3305	 	 	 	 	 	 	TSE
Y9999 加權指數	20210727	17394.8	17459.3	17264.5	17269.9	9278098	509825382	-0.7682	0.845	724169264	52844488	 	 	-0.7711	100	100	3185131	 	19.2475	 	2.3484	 	1.5678	 	2.6787	-133.69	1.1196	 	 	 	 	 	 	TSE
Y9999 加權指數	20210728	17252.9	17252.9	16893.7	17135.2	10441371	561406052	-0.7797	0.9335	724192052	52431101	 	 	-0.7827	100	100	3520911	 	19.0981	 	2.3301	 	1.5557	 	2.6998	-134.65	2.0797	 	 	 	 	 	 	TSE
Y9999 加權指數	20210729	17216.6	17402.8	17190.5	17402.8	8619629	474040327	1.5616	0.7872	722527001	53230649	 	 	1.5496	100	100	2706629	 	19.3483	 	2.3667	 	1.5797	 	2.6644	267.59	1.2391	 	 	 	 	 	 	TSE
Y9999 加權指數	20210730	17414.8	17429	17237.7	17247.4	9849934	545677057	-0.893	0.9178	722760788	52756021	 	 	-0.897	100	100	3188650	 	19.1764	 	2.3457	 	1.5657	 	2.6921	-155.4	1.0995	 	 	 	 	 	 	TSE
Y9999 加權指數	20210802	17256.6	17503.3	17231.2	17503.3	8433835	440189515	1.4835	0.7221	722760788	53538156	 	 	1.4726	100	100	2581704	 	19.464	 	2.3807	 	1.5891	 	2.6528	255.87	1.5774	 	 	 	 	 	 	TSE
Y9999 加權指數	20210803	17489.1	17553.8	17456.2	17553.8	7297083	390300020	0.2884	0.6313	722803749	53696729	 	 	0.288	100	100	2300155	 	19.5226	 	2.3878	 	1.5939	 	2.6447	50.48	0.5574	 	 	 	 	 	 	TSE
Y9999 加權指數	20210804	17588.6	17636.1	17557.2	17623.9	8674006	379090333	0.3995	0.8094	722833135	53911982	 	 	0.3987	100	100	2535997	 	19.6003	 	2.3973	 	1.6002	 	2.6337	70.13	0.4496	 	 	 	 	 	 	TSE
Y9999 加權指數	20210805	17624.8	17644	17566.7	17603.1	9310147	385923439	-0.1179	0.8841	722901953	53846541	 	 	-0.1179	100	100	2803525	 	19.5774	 	2.3945	 	1.5983	 	2.6355	-20.77	0.4383	 	 	 	 	 	 	TSE
Y9999 加權指數	20210806	17593.8	17593.8	17469.7	17526.3	8507806	401257559	-0.4365	0.7922	722918487	53615421	 	 	-0.4375	100	100	2764690	 	19.4941	 	2.3843	 	1.5915	 	2.6452	-76.84	0.7054	 	 	 	 	 	 	TSE
Y9999 加權指數	20210809	17505	17510.1	17350.2	17485.2	7894068	352402466	-0.2347	0.72	722965954	53490103	 	 	-0.235	100	100	2493714	 	19.4509	 	2.3791	 	1.588	 	2.65	-41.13	0.9126	 	 	 	 	 	 	TSE
Y9999 加權指數	20210810	17492.5	17524.9	17305.1	17323.6	7424101	352995785	-0.9237	0.6643	722978687	52995726	 	 	-0.928	100	100	2356807	 	19.2714	 	2.3571	 	1.5734	 	2.6866	-161.51	1.2574	 	 	 	 	 	 	TSE
Y9999 加權指數	20210811	17308.6	17327.2	17090.3	17227.2	8485348	392285506	-0.5568	0.7843	722988108	52699643	 	 	-0.5584	100	100	2702640	 	19.1649	 	2.3441	 	1.5647	 	2.6999	-96.46	1.3678	 	 	 	 	 	 	TSE
Y9999 加權指數	20210812	17221.3	17233.1	17139.2	17219.9	6583768	322543314	-0.042	0.587	722988033	52681921	 	 	-0.042	100	100	2063506	 	19.1573	 	2.3431	 	1.5641	 	2.7002	-7.24	0.5451	 	 	 	 	 	 	TSE
Y9999 加權指數	20210813	17216.3	17216.3	16978.1	16982.1	8080387	386639052	-1.3811	0.7275	723051131	51958667	 	 	-1.3908	100	100	2570094	 	18.8929	 	2.3108	 	1.5425	 	2.736	-237.83	1.3835	 	 	 	 	 	 	TSE
Y9999 加權指數	20210816	16941.3	16983.6	16773.6	16858.8	7549787	336192844	-0.7263	0.6905	723053490	51575494	 	 	-0.7289	100	100	2412039	 	18.7528	 	2.2937	 	1.531	 	2.7561	-123.34	1.2367	 	 	 	 	 	 	TSE
Y9999 加權指數	20210817	16841.6	16870.5	16657.6	16661.4	6572397	299768629	-1.171	0.574	723059749	50971819	 	 	-1.1779	100	100	2172972	 	18.5339	 	2.2669	 	1.5132	 	2.7888	-197.41	1.263	 	 	 	 	 	 	TSE
Y9999 加權指數	20210818	16631	16826.3	16418.5	16826.3	8581086	424297841	0.9898	0.738	723068582	51482923	 	 	0.9849	100	100	2740916	 	18.7188	 	2.2895	 	1.5282	 	2.7611	164.91	2.4472	 	 	 	 	 	 	TSE
Y9999 加權指數	20210819	16777.8	16777.8	16375.4	16375.4	8740931	438390385	-2.6796	0.7433	723392997	50104158	 	 	-2.7161	100	100	2953753	 	18.2198	 	2.2282	 	1.4874	 	2.8368	-450.87	2.3914	 	 	 	 	 	 	TSE
Y9999 加權指數	20210820	16427	16507.1	16248.1	16341.9	7563826	354803584	-0.2043	0.6321	723420503	50003180	 	 	-0.2045	100	100	2358046	 	18.1822	 	2.2236	 	1.4843	 	2.8425	-33.46	1.5818	 	 	 	 	 	 	TSE
Y9999 加權指數	20210823	16459.1	16785.3	16459.1	16741.8	7336054	367661958	2.4471	0.6088	723461486	51229862	 	 	2.4176	100	100	2131349	 	18.6274	 	2.2781	 	1.5206	 	2.7745	399.9	1.9958	 	 	 	 	 	 	TSE
Y9999 加權指數	20210824	16830.6	16904.3	16779.9	16818.7	8218076	418124482	0.4593	0.767	723537511	51464134	 	 	0.4582	100	100	2587550	 	18.7134	 	2.2886	 	1.5277	 	2.7619	76.89	0.743	 	 	 	 	 	 	TSE
Y9999 加權指數	20210825	16821.1	17045.9	16821.1	17045.9	7220691	364041511	1.3505	0.629	723736419	52165085	 	 	1.3414	100	100	2250083	 	18.968	 	2.3196	 	1.5483	 	2.7249	227.13	1.3365	 	 	 	 	 	 	TSE
Y9999 加權指數	20210826	17177.4	17201.4	16984.7	17067	7176067	377161165	0.1238	0.6397	723958475	52232343	 	 	0.1237	100	100	2300304	 	18.9922	 	2.3226	 	1.5503	 	2.7227	21.1	1.2715	 	 	 	 	 	 	TSE
Y9999 加權指數	20210827	17061.1	17229.9	17000.3	17209.9	6876549	320002450	0.8377	0.5919	723979924	52665997	 	 	0.8342	100	100	2061715	 	19.1508	 	2.342	 	1.5633	 	2.6999	142.97	1.3455	 	 	 	 	 	 	TSE
Y9999 加權指數	20210830	17244.6	17396.5	17244.6	17396.5	6286680	274916258	1.0842	0.5342	723990865	53233947	 	 	1.0784	100	100	1852473	 	19.3572	 	2.3672	 	1.5801	 	2.6711	186.59	0.8826	 	 	 	 	 	 	TSE
Y9999 加權指數	20210831	17384.6	17490.3	17207.6	17490.3	7594890	345142070	0.539	0.7051	725325331	53532570	 	 	0.5376	100	100	2051856	 	19.467	 	2.3806	 	1.5891	 	2.6562	93.77	1.6252	 	 	 	 	 	 	TSE
Y9999 加權指數	20210901	17463.8	17503.9	17415.5	17474	7417302	365348125	-0.0932	0.6263	726241492	53486492	 	 	-0.0932	100	100	2348742	 	19.4536	 	2.3779	 	1.5872	 	2.6585	-16.3	0.5055	 	 	 	 	 	 	TSE
Y9999 加權指數	20210902	17455.9	17523.2	17319.8	17319.8	7363528	354658918	-0.8826	0.6396	726336136	53015130	 	 	-0.8865	100	100	2367548	 	19.2813	 	2.3568	 	1.5731	 	2.6821	-154.23	1.164	 	 	 	 	 	 	TSE
Y9999 加權指數	20210903	17380.5	17540.8	17380.5	17516.9	7417361	366252454	1.1384	0.622	726348648	53613622	 	 	1.1319	100	100	2309735	 	19.5006	 	2.3836	 	1.591	 	2.6522	197.16	0.9253	 	 	 	 	 	 	TSE
Y9999 加權指數	20210906	17534	17633.7	17461.1	17495.3	8125514	380807908	-0.1234	0.701	727972997	53575111	 	 	-0.1235	100	100	2551101	 	19.4884	 	2.3821	 	1.59	 	2.6541	-21.62	0.9853	 	 	 	 	 	 	TSE
Y9999 加權指數	20210907	17534.4	17559.2	17388.4	17428.9	6809125	337806586	-0.3797	0.6026	729147603	53392836	 	 	-0.3804	100	100	2159870	 	19.4238	 	2.3742	 	1.5848	 	2.6632	-66.43	0.9765	 	 	 	 	 	 	TSE
Y9999 加權指數	20210908	17411.5	17447.6	17167.1	17270.5	6716726	325685541	-0.9087	0.5659	729711502	52909482	 	 	-0.9129	100	100	2204512	 	19.2479	 	2.3527	 	1.5704	 	2.6875	-158.38	1.6094	 	 	 	 	 	 	TSE
Y9999 加權指數	20210909	17175	17319.1	17123	17304.3	5177907	246914721	0.1959	0.4343	729716479	53011590	 	 	0.1957	100	100	1644144	 	19.2842	 	2.3572	 	1.5734	 	2.6824	33.84	1.1357	 	 	 	 	 	 	TSE
Y9999 加權指數	20210910	17270.3	17474.6	17270.3	17474.6	5898868	268550691	0.9838	0.4766	730241479	53539939	 	 	0.979	100	100	1765201	 	19.4763	 	2.3807	 	1.589	 	2.6559	170.24	1.1806	 	 	 	 	 	 	TSE
Y9999 加權指數	20210913	17452.2	17482.6	17387.6	17446.3	5932740	260743193	-0.1617	0.5054	730224640	53456476	 	 	-0.1619	100	100	1837328	 	19.4471	 	2.3771	 	1.5867	 	2.66	-28.26	0.5436	 	 	 	 	 	 	TSE
Y9999 加權指數	20210914	17463.8	17529.5	17424.5	17434.9	5669147	261864808	-0.0654	0.5139	730228905	53418968	 	 	-0.0654	100	100	1863142	 	19.4335	 	2.3754	 	1.5855	 	2.6619	-11.41	0.6014	 	 	 	 	 	 	TSE
Y9999 加權指數	20210915	17434	17439.8	17316.5	17354	5732189	269826160	-0.464	0.5303	730264081	53174586	 	 	-0.4651	100	100	1935541	 	19.3448	 	2.3646	 	1.5783	 	2.6741	-80.9	0.7068	 	 	 	 	 	 	TSE
Y9999 加權指數	20210916	17332.3	17411.4	17254.1	17278.7	5725790	238515000	-0.4339	0.5202	730613373	52942482	 	 	-0.4348	100	100	1677233	 	19.26	 	2.3542	 	1.5714	 	2.6859	-75.3	0.9062	 	 	 	 	 	 	TSE
Y9999 加權指數	20210917	17279.3	17408.7	17235.5	17276.8	6567681	316458676	-0.0111	0.6306	730796331	52937720	 	 	-0.0111	100	100	1948384	 	19.256	 	2.3537	 	1.5711	 	2.6861	-1.91	1.0027	 	 	 	 	 	 	TSE
Y9999 加權指數	20210922	17196.8	17196.8	16838.6	16925.8	7253281	298478639	-2.0315	0.64	730876734	51864698	 	 	-2.0524	100	100	2353514	 	18.8654	 	2.306	 	1.5392	 	2.7417	-350.97	2.0734	 	 	 	 	 	 	TSE
Y9999 加權指數	20210923	16998.1	17145.3	16998.1	17078.2	5730646	253840587	0.9004	0.5077	731517406	52342747	 	 	0.8964	100	100	1822103	 	19.0395	 	2.3273	 	1.5534	 	2.7166	152.4	0.8696	 	 	 	 	 	 	TSE
Y9999 加權指數	20210924	17130.7	17273.6	17130.7	17260.2	6101942	278917064	1.0655	0.5438	731667755	52902096	 	 	1.0599	100	100	1952491	 	19.2431	 	2.3521	 	1.57	 	2.6861	181.97	0.8364	 	 	 	 	 	 	TSE
Y9999 加權指數	20210927	17278.1	17336	17235.7	17313.8	6662794	300599358	0.3104	0.6001	731683942	53066399	 	 	0.3099	100	100	2033202	 	19.304	 	2.3596	 	1.575	 	2.6778	53.58	0.5812	 	 	 	 	 	 	TSE
Y9999 加權指數	20210928	17286.9	17286.9	17113.5	17181.4	5800849	259664385	-0.7643	0.5054	731698572	52659201	 	 	-0.7672	100	100	1851311	 	19.1562	 	2.3415	 	1.5629	 	2.6985	-132.33	1.0016	 	 	 	 	 	 	TSE
Y9999 加權指數	20210929	17127.9	17127.9	16801.8	16855.5	7361396	328878394	-1.8973	0.6341	731714123	51660978	 	 	-1.9155	100	100	2606470	 	18.794	 	2.2972	 	1.5334	 	2.7506	-325.98	1.8979	 	 	 	 	 	 	TSE
Y9999 加權指數	20210930	16886.6	16994.2	16767.2	16934.8	6340103	278193188	0.4705	0.5712	731822534	51909713	 	 	0.4694	100	100	1977101	 	18.8843	 	2.3083	 	1.5407	 	2.7374	79.31	1.3468	 	 	 	 	 	 	TSE
Y9999 加權指數	20211001	16883	16883	16503.7	16570.9	7878762	345101126	-2.1487	0.6916	733345569	50821921	 	 	-2.1721	100	100	2836222	 	15.8676	 	2.2182	 	1.4482	 	2.796	-363.88	2.2395	 	 	 	 	 	 	TSE
Y9999 加權指數	20211004	16600.5	16680.3	16380.1	16408.3	6696156	302750304	-0.9809	0.6113	733520212	50318272	 	 	-0.9857	100	100	2347085	 	15.711	 	2.1963	 	1.4339	 	2.824	-162.54	1.8118	 	 	 	 	 	 	TSE
Y9999 加權指數	20211005	16362.3	16460.8	16162.2	16460.8	6867850	332327847	0.3193	0.5961	733520338	50479110	 	 	0.3188	100	100	2316439	 	15.7594	 	2.2031	 	1.4383	 	2.8156	52.4	1.8197	 	 	 	 	 	 	TSE
Y9999 加權指數	20211006	16488.2	16568.2	16303.6	16393.2	6173594	290791563	-0.4106	0.5465	733621365	50268876	 	 	-0.4115	100	100	2167305	 	15.6927	 	2.1938	 	1.4322	 	2.8273	-67.59	1.6073	 	 	 	 	 	 	TSE
Y9999 加權指數	20211007	16465.6	16731.6	16465.6	16713.9	6432919	298273960	1.9563	0.5457	733643365	51254534	 	 	1.9374	100	100	2055513	 	16.0002	 	2.2368	 	1.4603	 	2.773	320.7	1.6227	 	 	 	 	 	 	TSE
Y9999 加權指數	20211008	16742.3	16771.7	16605.5	16640.4	5898171	276720245	-0.4393	0.4998	733763381	51031227	 	 	-0.4403	100	100	1964832	 	15.9303	 	2.227	 	1.4539	 	2.7851	-73.43	0.9945	 	 	 	 	 	 	TSE
Y9999 加權指數	20211012	16589.7	16589.7	16349.5	16462.8	5959453	284833460	-1.0672	0.528	733761348	50482499	 	 	-1.073	100	100	2036832	 	15.7591	 	2.203	 	1.4383	 	2.8154	-177.59	1.4437	 	 	 	 	 	 	TSE
Y9999 加權指數	20211013	16481	16543.3	16328.5	16348	5788989	260563813	-0.6976	0.5207	733813318	50132038	 	 	-0.7001	100	100	2014924	 	15.6492	 	2.1877	 	1.4282	 	2.835	-114.85	1.3051	 	 	 	 	 	 	TSE
Y9999 加權指數	20211014	16392.5	16520	16347.9	16387.3	5636197	258723949	0.2403	0.5241	733812896	50254018	 	 	0.24	100	100	1930560	 	15.6859	 	2.1928	 	1.4316	 	2.8282	39.29	1.0526	 	 	 	 	 	 	TSE
